年月日,降水量の合計(mm),最高気温(℃),最低気温(℃),平均気温(℃)
2009/1/1,0,5.8,1.7,2.9
2009/1/2,0,10.5,-1.5,4
2009/1/3,0,12.4,-0.7,5
2009/1/4,0,12.1,-0.6,6.2
2009/1/5,0,13,4.5,8.3
2009/1/6,0,12.3,1.3,6.5
2009/1/7,0,11.9,4.1,7.3
2009/1/8,0,12,2.4,7
2009/1/9,0,10.8,4.1,7.3
2009/1/10,0,6.2,1.6,3.5
2009/1/11,0.5,8.2,0.2,4.6
2009/1/12,0,6.5,2.4,4.2
2009/1/13,0,5.8,1.2,3.1
2009/1/14,0.5,7.9,1.5,3.8
2009/1/15,0,7.4,-0.3,3
2009/1/16,0,11,-0.8,4.7
2009/1/17,0,13.5,0.7,6.5
2009/1/18,9.5,12,3.7,8.7
2009/1/19,0,12.2,4.6,8.7
2009/1/20,0,13.4,1.9,6.6
2009/1/21,2,9,4.1,6.9
2009/1/22,10.5,9.6,6.5,8
2009/1/23,0.5,8.5,0.2,5.4
2009/1/24,0,5,-2.6,1.2
2009/1/25,0.5,5.6,0.7,3.1
2009/1/26,0,8.8,3,5.5
2009/1/27,0,10.4,-0.2,5.2
2009/1/28,0,17.1,-1,6.9
2009/1/29,20.5,12.8,4.7,8.9
2009/1/30,8.5,14.6,9.7,12.1
2009/1/31,1.5,13.7,6,10.4
2009/2/1,0,13.6,2.6,7.7
2009/2/2,1.5,15.3,1,8.1
2009/2/3,29.5,10.5,8.3,9.4
2009/2/4,0,16.1,4.5,9.7
2009/2/5,0,16.3,3.7,9.9
2009/2/6,0,16,3.4,9.5
2009/2/7,0,15.3,2.1,8.6
2009/2/8,0,16,2.9,9.2
2009/2/9,0,11.9,2.4,7.5
2009/2/10,0,13.6,4.2,8.8
2009/2/11,0,15.7,3.9,9.1
2009/2/12,0,18.8,3.6,10.8
2009/2/13,10,19.9,6.6,15.1
2009/2/14,0,21.2,11.7,16.5
2009/2/15,0,19.9,6.9,12.8
2009/2/16,5,12.3,2.8,7.6
2009/2/17,0,9.3,1.2,4.5
2009/2/18,0,12.6,1.5,6.3
2009/2/19,20,8.3,1.7,5.6
2009/2/20,12,11.7,4.7,8.8
2009/2/21,0,11.8,0.1,5.7
2009/2/22,23,15,1,7.9
2009/2/23,5.5,18.1,11.2,13.9
2009/2/24,6,20.1,10.7,13.9
2009/2/25,11.5,17.2,10.6,14.1
2009/2/26,2,17.2,7.9,12.4
2009/2/27,7.5,12.9,9.5,10.9
2009/2/28,0,16,8.8,11.7
2009/3/1,0,16.6,7.3,11.4
2009/3/2,0,16.1,2.7,9.4
2009/3/3,8,9.6,6.8,8
2009/3/4,0,14.2,6.6,9.3
2009/3/5,2,14.4,5.6,11
2009/3/6,28,15.6,7,11.8
2009/3/7,0,13.9,4,9
2009/3/8,0,12.7,7.5,9.8
2009/3/9,4,12.8,6.3,8.8
2009/3/10,0,16.9,3,9.7
2009/3/11,0,16.2,6.1,10.4
2009/3/12,0,18.8,3.8,12.2
2009/3/13,53,15.6,9.6,13.4
2009/3/14,3.5,9.8,3.3,6.1
2009/3/15,0,13.6,0.3,7.3
2009/3/16,0,18.5,3.5,11.5
2009/3/17,0,22.4,8.4,15.3
2009/3/18,0,23.8,9.6,16.4
2009/3/19,0,21.5,13.8,17.7
2009/3/20,0,21.4,11.3,16.6
2009/3/21,2,24.1,7.2,15.8
2009/3/22,42,18.8,14.2,16.1
2009/3/23,0,19.6,9.5,14.4
2009/3/24,0,19.1,7.4,13.2
2009/3/25,0,13.4,5.2,9
2009/3/26,0,14.7,1.7,8.4
2009/3/27,0,15.2,4.6,10
2009/3/28,0,13,6.8,9.8
2009/3/29,2,16,6.7,10.6
2009/3/30,0,14.5,6.7,10.4
2009/3/31,0,18.9,8.6,12.4
2009/4/1,0,13.8,5.3,9.6
2009/4/2,0,16.6,2.3,9.6
2009/4/3,0,16.2,4.5,11
2009/4/4,22.5,14,11,12.7
2009/4/5,0,18.7,9.4,12.8
2009/4/6,0,21.3,6.2,13.4
2009/4/7,0,22.5,6.1,14.3
2009/4/8,0,24.6,8.8,16.8
2009/4/9,0,26.5,9.6,18.3
2009/4/10,0,25.5,10.2,18.4
2009/4/11,0,27.4,11.5,19.4
2009/4/12,0,27,13.4,19.5
2009/4/13,3,26.3,14.1,19.5
2009/4/14,14.5,19.7,13.6,16.5
2009/4/15,0,21.7,13.4,16.8
2009/4/16,0,23.9,12.1,17.7
2009/4/17,0,24.4,16,18.7
2009/4/18,0,26.1,13,19.4
2009/4/19,0,27.5,13.4,20.5
2009/4/20,5,24.3,16.8,19.4
2009/4/21,4.5,21.2,15.2,17.6
2009/4/22,0,22.4,10.8,16.7
2009/4/23,0,25.3,9.6,17.3
2009/4/24,1.5,24.2,12.2,18.3
2009/4/25,26.5,20.2,12,16
2009/4/26,0,15.7,9.5,12.9
2009/4/27,2.5,16,7.6,10.8
2009/4/28,0,20.9,5.7,13
2009/4/29,0,23.8,7.1,15.8
2009/4/30,0,24.6,9.4,17.1
2009/5/1,0,25.4,10.5,18.5
2009/5/2,0,24.8,11.7,18.8
2009/5/3,0,22.5,15.8,18.6
2009/5/4,20.5,20.6,14.8,16.3
2009/5/5,0.5,26.1,13.4,18.7
2009/5/6,0,27.5,13,20
2009/5/7,0,25.8,13.4,19.2
2009/5/8,0,28.2,13.3,20.6
2009/5/9,0,30.5,13.6,21.6
2009/5/10,0,29.9,13.6,21.7
2009/5/11,0,29.7,12.6,21.5
2009/5/12,0,28.4,14.9,22.1
2009/5/13,4.5,29.7,18.2,22.9
2009/5/14,0,29.3,13.6,21.3
2009/5/15,0,25.8,16.6,21.2
2009/5/16,0,27.1,18.9,22.4
2009/5/17,8,24.6,15.4,20.4
2009/5/18,0,25.6,13.3,19
2009/5/19,0,27.2,14.3,19.9
2009/5/20,0,30.9,13.9,22.2
2009/5/21,32.5,30.5,20.1,23.4
2009/5/22,0,23.7,17.5,19.9
2009/5/23,0,25.2,16.1,20.2
2009/5/24,0,24,17,20
2009/5/25,0,29.2,14.5,21.8
2009/5/26,0,28.5,17,21.8
2009/5/27,3,20.2,15.7,17.9
2009/5/28,0,26.9,18.6,22
2009/5/29,0,24.7,17.3,20.5
2009/5/30,0,28.2,17.4,21.7
2009/5/31,0,27.1,15.3,20.7
2009/6/1,0,28.7,12.5,21
2009/6/2,0,28.6,16.3,22.3
2009/6/3,18.5,20.9,16.9,18.2
2009/6/4,0,27.1,18.1,22.2
2009/6/5,0,29.5,20,23.3
2009/6/6,0,27.8,19.8,22.9
2009/6/7,0,29.3,17.4,22.9
2009/6/8,0,29.5,17.9,23.5
2009/6/9,0,26.8,20.1,23
2009/6/10,34,22.4,20.3,21.1
2009/6/11,0,27.2,19.7,22.5
2009/6/12,0,27.1,17.2,21.9
2009/6/13,0,25,21.7,22.4
2009/6/14,0,28.9,20.5,23.9
2009/6/15,0,29.9,18.3,23.6
2009/6/16,0,31.4,19.4,24.7
2009/6/17,0,32.6,19.2,25.8
2009/6/18,0,31.6,21.3,26.1
2009/6/19,0,33.5,21.1,26.9
2009/6/20,0,33.8,22.3,27.3
2009/6/21,0,29.6,24.3,26.6
2009/6/22,7,30.9,24.9,27.1
2009/6/23,62,25.7,21,22.9
2009/6/24,0.5,28.8,20.3,24.2
2009/6/25,0,30.9,21.4,25.5
2009/6/26,0,31.8,21,25.8
2009/6/27,15,29.6,22.1,25.1
2009/6/28,23.5,28.6,22,24.8
2009/6/29,36.5,27.7,24.4,25.9
2009/6/30,49,27.6,24.4,25.8
2009/7/1,44.5,27.1,22.1,25
2009/7/2,0,26.9,21.2,23.7
2009/7/3,2.5,26.6,21.3,23.2
2009/7/4,0,30.3,20.1,25
2009/7/5,8.5,29.2,22.2,24.9
2009/7/6,0,31.3,22.2,26.3
2009/7/7,0,32.2,22,27.1
2009/7/8,0,30.3,26.2,27.9
2009/7/9,0,32.3,26.3,28.7
2009/7/10,1.5,29.8,26.4,27.7
2009/7/11,91.5,26.8,23.6,24.8
2009/7/12,0,32.3,23,27.7
2009/7/13,0,33.8,25.2,29.3
2009/7/14,0,34.1,25,29.4
2009/7/15,1,32.9,23.2,27.1
2009/7/16,2,31.1,23.2,27.6
2009/7/17,0,33.4,27.4,29.2
2009/7/18,0,33.7,25.4,29.2
2009/7/19,0,33.5,27.9,29.8
2009/7/20,19,28.8,27.1,27.9
2009/7/21,11,29.9,26.6,27.7
2009/7/22,49.5,30.2,22.9,26.8
2009/7/23,0,31.5,22,26.2
2009/7/24,17,29.4,23,25.7
2009/7/25,137,27.7,23.1,25.1
2009/7/26,37,28.7,23.4,25.1
2009/7/27,0,32.2,24,27.3
2009/7/28,3.5,28.3,24.6,25.9
2009/7/29,3.5,30.1,24.3,26.3
2009/7/30,0,32,23.4,27.4
2009/7/31,0,32.7,23.9,27.7
2009/8/1,0,29.8,24.5,27
2009/8/2,0,33.4,24.5,28.4
2009/8/3,2.5,34.5,25.6,28.7
2009/8/4,21.5,34.5,25.1,28.1
2009/8/5,0,34.9,24.4,29.2
2009/8/6,2,35.4,26.1,30.7
2009/8/7,0,36.1,27,31.1
2009/8/8,0,35.9,24.8,29.6
2009/8/9,5.5,34,24.8,28.4
2009/8/10,3,34.2,26.4,29.3
2009/8/11,0,35.1,27,30.3
2009/8/12,2.5,32.5,26.6,29.3
2009/8/13,5,30.2,25.8,27.3
2009/8/14,0,33.6,25.4,29.1
2009/8/15,24.5,32.1,24.7,27.7
2009/8/16,0,34.1,25.2,29.2
2009/8/17,0,34.3,24.9,29.1
2009/8/18,0,34.3,22.7,28.9
2009/8/19,0,35,24.6,29.9
2009/8/20,0,35.3,26.3,30.3
2009/8/21,0,34.2,27.2,29.9
2009/8/22,0,33.2,26.7,29.2
2009/8/23,0,35.5,26.7,29.7
2009/8/24,0,34.4,23,28.3
2009/8/25,0,32.6,21.2,26.6
2009/8/26,0,31.9,19.4,25.7
2009/8/27,0,33.2,20.8,27.2
2009/8/28,0,31.6,23.9,27.4
2009/8/29,0,34.6,25,29.1
2009/8/30,0,34.1,25,28.8
2009/8/31,0,34.2,24.5,28.4
2009/9/1,0,34.2,24.7,28.5
2009/9/2,0,35.8,23.9,29.1
2009/9/3,5.5,34.1,25.4,28.6
2009/9/4,0,35.1,24.1,28.9
2009/9/5,0,34.2,24.2,28.7
2009/9/6,0,34.4,23.3,28.2
2009/9/7,0,34.3,22.9,28
2009/9/8,0,32.2,21.3,26.2
2009/9/9,0,32,22.2,26.2
2009/9/10,0,32.2,18.3,25.2
2009/9/11,0,32.3,19.9,26.2
2009/9/12,18,27.9,20.1,23.5
2009/9/13,0,29.1,19.3,23.4
2009/9/14,0,29.2,18.7,23.7
2009/9/15,0,27.6,19.3,23.4
2009/9/16,0,30.5,15.9,23.1
2009/9/17,0,30.3,17.1,23.9
2009/9/18,0,30.7,18.2,24
2009/9/19,0,30.3,18.9,23.8
2009/9/20,0,30.2,17.6,23.9
2009/9/21,0,32,19,25.4
2009/9/22,0,29,22.5,25.2
2009/9/23,0,28.6,23.3,25.3
2009/9/24,0,32.9,20.4,26.4
2009/9/25,0,32.6,20.2,26
2009/9/26,0,32.5,20.6,26.3
2009/9/27,0,31.8,22.7,26.4
2009/9/28,0,30,21.6,25.6
2009/9/29,4,29.1,21.8,24.3
2009/9/30,6.5,26.2,21.4,23.1
2009/10/1,14.5,30.9,21.4,24.8
2009/10/2,83.5,23.9,21.3,22.9
2009/10/3,0,27.1,16.9,21.5
2009/10/4,0,28.4,14.6,21.4
2009/10/5,0,23.1,15.7,19.4
2009/10/6,5,25,18.3,21.2
2009/10/7,4.5,21.8,18.6,20
2009/10/8,0,23,15.4,19.9
2009/10/9,0,24,14.6,18.3
2009/10/10,0,24.4,13.8,18.6
2009/10/11,0,24.2,12.1,18.1
2009/10/12,0,24.7,11.7,18.5
2009/10/13,0,23.7,15.5,19.3
2009/10/14,0,24.3,13.8,17.9
2009/10/15,0,23.4,11.6,17.1
2009/10/16,0,24.4,12.3,18
2009/10/17,0,25.8,15.2,19.8
2009/10/18,0,23.1,13,17.9
2009/10/19,0,25.5,14.4,19.9
2009/10/20,0,21.7,12.4,17.6
2009/10/21,0,23.6,8.3,16.1
2009/10/22,0,25.7,10.3,18.1
2009/10/23,0,25.9,12.2,19.2
2009/10/24,0,23.4,17,20
2009/10/25,2,19.8,16.9,18.2
2009/10/26,20,22.4,14.1,17.6
2009/10/27,0,23.8,10.9,16.9
2009/10/28,0,24.4,11.4,17.5
2009/10/29,0,25.1,12.6,18.5
2009/10/30,0,25.5,13.3,19.2
2009/10/31,0,27.8,13,19.7
2009/11/1,20.5,20.1,13.9,17.9
2009/11/2,0,16.8,8.3,13
2009/11/3,0,15.7,5.5,9.9
2009/11/4,0,18.7,4.2,11.6
2009/11/5,0,21.9,10.1,15.2
2009/11/6,0,23.4,12.9,17.5
2009/11/7,0,26,13.4,19
2009/11/8,0,25.7,13.5,19.5
2009/11/9,0.5,25.5,16.8,20.1
2009/11/10,24,20.2,16.2,18.1
2009/11/11,8.5,21.1,16,18.4
2009/11/12,0,19.1,14,15.8
2009/11/13,22,23.9,14.9,17.9
2009/11/14,0,20.6,11.9,16
2009/11/15,0,14.9,9.4,11.7
2009/11/16,11,13.4,8,10.4
2009/11/17,21,11.1,7,8.7
2009/11/18,0,12.2,3.8,8.4
2009/11/19,0,14.2,6.4,9.5
2009/11/20,0,13.6,4.3,9.1
2009/11/21,0,13.7,8.3,10.4
2009/11/22,3.5,9.7,7.3,8.3
2009/11/23,0,16,2.7,8.8
2009/11/24,0,10.8,3.6,8.2
2009/11/25,0,19.6,9.3,13.1
2009/11/26,0,19.8,5.8,12
2009/11/27,1,21.3,7.7,13.9
2009/11/28,0,20.2,8.8,13.8
2009/11/29,0,16.8,10.2,13.2
2009/11/30,0,15.3,10.2,12.5
2009/12/1,0,16.6,8.1,12
2009/12/2,0,18.8,5.5,11.6
2009/12/3,0,15.4,7,11.8
2009/12/4,0,17.2,4.1,10.3
2009/12/5,3,15.4,6.2,10.5
2009/12/6,0,11,3.3,7.8
2009/12/7,0,12.5,0.5,6.2
2009/12/8,0,16.6,1.2,8.7
2009/12/9,3.5,11.5,7.3,9.8
2009/12/10,35,14.9,10.4,12.9
2009/12/11,14,18.6,11,14.9
2009/12/12,0,17.3,9.5,12.5
2009/12/13,0,14,6.2,10.4
2009/12/14,0,15.8,5.4,9.9
2009/12/15,1.5,12.4,3.9,7.3
2009/12/16,1.5,9.6,2.4,5.6
2009/12/17,0,7.2,-0.6,3.3
2009/12/18,0,6.2,1.1,3.9
2009/12/19,0,7.2,-0.9,3.1
2009/12/20,0,5.8,1.3,3.6
2009/12/21,0,9,0.1,4.3
2009/12/22,0,12.4,-1.6,5.1
2009/12/23,1.5,14.7,1.9,8
2009/12/24,0,16,5.2,9.4
2009/12/25,1.5,12.3,6.9,9.4
2009/12/26,0,10.8,2.6,7.6
2009/12/27,0.5,12.5,-0.5,5.5
2009/12/28,1.5,7.7,3.6,5.7
2009/12/29,0,11.5,1.8,6.4
2009/12/30,3.5,10.8,4.7,7
2009/12/31,0,5.6,0.7,2.8
2010/1/1,0,6.3,-2.4,1.5
2010/1/2,0,12.6,-1.6,5.3
2010/1/3,0,10,0.1,6.5
2010/1/4,0.5,13,-2.5,6
2010/1/5,0,9.3,1.8,4.7
2010/1/6,0,6.1,1.7,3.7
2010/1/7,0,5.6,2.3,3.7
2010/1/8,0,8.7,-0.8,3.3
2010/1/9,0,10.7,-1,4.8
2010/1/10,0,12.1,5.4,7.9
2010/1/11,0,8.9,6.5,7.4
2010/1/12,0,8.7,0.9,5.4
2010/1/13,3,2.9,-1.4,0.4
2010/1/14,0,6.1,-1.4,2
2010/1/15,0,7.2,0.9,3.9
2010/1/16,0,10.7,-0.6,4.1
2010/1/17,0,11.2,-2.4,3.8
2010/1/18,0,13.7,-1.7,5.4
2010/1/19,0,16.1,-0.6,7.4
2010/1/20,14,20.4,5.6,12.9
2010/1/21,2,16.4,7.9,13
2010/1/22,0,11.8,3.4,6.9
2010/1/23,0,6,0.7,4.4
2010/1/24,0,11.5,-1.7,4.5
2010/1/25,0.5,8.6,2.2,5.2
2010/1/26,0,10.8,-1.3,4.2
2010/1/27,1,15,-1.8,7.4
2010/1/28,23.5,14.6,6,11.7
2010/1/29,0,12.3,2.2,6.5
2010/1/30,1.5,12.6,0.3,6.6
2010/1/31,1.5,10.7,6.7,8.7
2010/2/1,33,9.5,7.1,8.5
2010/2/2,0,10.9,0.7,6.2
2010/2/3,0,8.7,1.6,5.1
2010/2/4,0,7.6,-0.8,3.1
2010/2/5,0,9.5,-2.1,3.5
2010/2/6,0,9.8,-1.2,3.9
2010/2/7,0,13.3,-1.1,6
2010/2/8,0,21.1,6.4,13.4
2010/2/9,51,21.7,12.6,16.3
2010/2/10,47,19.1,15.1,17.5
2010/2/11,19.5,20,8.1,13.7
2010/2/12,0.5,12.7,5.8,8.5
2010/2/13,0,10.8,2.2,6.1
