年月日,降水量の合計(mm),最高気温(℃),最低気温(℃),平均気温(℃)
2009/1/1,5.5,4.4,0.1,2.8
2009/1/2,15,4.3,0.6,2.6
2009/1/3,12,3.9,0.3,1.6
2009/1/4,0,6,2,4
2009/1/5,0,4.6,0.8,2.2
2009/1/6,0,3.6,-0.4,1.1
2009/1/7,0,4,0,1.3
2009/1/8,0,5.6,-1.7,1
2009/1/9,2,7.3,-3.2,2.4
2009/1/10,20,3.6,-2.5,1.3
2009/1/11,4.5,0.2,-4.8,-2.4
2009/1/12,11.5,3.2,-4.6,0
2009/1/13,10,1.3,-3.6,-0.7
2009/1/14,12.5,4.1,-2.8,0.7
2009/1/15,4.5,1.7,-4.1,-2.2
2009/1/16,3.5,3.5,-2.2,0.6
2009/1/17,5,3,-1.4,0.7
2009/1/18,0,5.3,-3.1,1.7
2009/1/19,8,7.4,1.3,4.9
2009/1/20,0,3.9,1.4,2.8
2009/1/21,0,3.9,0.7,2.6
2009/1/22,0,8.5,1.3,4.9
2009/1/23,4,11.1,-1.2,6.3
2009/1/24,3,-1,-4.4,-3.1
2009/1/25,20,2.2,-3.6,-0.3
2009/1/26,13,2.5,-0.3,0.9
2009/1/27,3.5,2.6,-1.5,0
2009/1/28,0,3.1,-5.5,-1.1
2009/1/29,0,6.6,-3.7,0.9
2009/1/30,8,4.9,-0.6,2.3
2009/1/31,16.5,3.2,-0.6,1.8
2009/2/1,0,2.3,-2.3,-0.3
2009/2/2,5,4,-1,1.5
2009/2/3,7,4.6,0.2,1.9
2009/2/4,0,2.1,-0.5,0.8
2009/2/5,5.5,6.7,-1,2.4
2009/2/6,1,3.7,0,1.8
2009/2/7,12.5,5.8,-0.9,1.3
2009/2/8,1,3.9,-0.6,1.5
2009/2/9,2.5,5.1,-2,2.7
2009/2/10,3.5,7.3,1.5,3.4
2009/2/11,3,7,-1.9,2.4
2009/2/12,1,7.7,0,3.9
2009/2/13,20.5,8.7,0.6,4.7
2009/2/14,18,12.2,4.5,6.7
2009/2/15,3.5,8.6,-2.5,1.9
2009/2/16,2.5,-1.1,-4.6,-2.9
2009/2/17,7,1.8,-4.2,-1.6
2009/2/18,3.5,1.3,-3.6,-1.6
2009/2/19,2.5,0.8,-4.2,-2.1
2009/2/20,13,6,-2.8,1.2
2009/2/21,0.5,1,-2.8,-0.8
2009/2/22,7.5,6.5,-3.6,1.9
2009/2/23,0,3.6,-2.4,0.7
2009/2/24,0,5.5,-3.7,1.1
2009/2/25,13,5.5,0.9,3.1
2009/2/26,0,4.9,0,1.8
2009/2/27,0,6.2,-2.6,1.5
2009/2/28,0,5.5,-3,0.8
2009/3/1,0.5,5.8,-4,0.8
2009/3/2,0,2,-2.1,-0.2
2009/3/3,0,3.4,-1.5,0.7
2009/3/4,0,8.1,-1.3,3
2009/3/5,0,7.7,-0.9,3.1
2009/3/6,29,7.7,1.1,6.1
2009/3/7,0,6.5,1.1,3.6
2009/3/8,0,8.6,1.5,5.4
2009/3/9,0,13.1,-0.3,5.6
2009/3/10,0,10,-1.1,3.8
2009/3/11,0.5,1.7,-3,-0.3
2009/3/12,0.5,5.4,-1,1.9
2009/3/13,5.5,9.5,-1.2,4.6
2009/3/14,24.5,9.3,0.1,4.4
2009/3/15,0.5,8.6,0.8,5.1
2009/3/16,11,10.8,3.2,7
2009/3/17,0,10.3,2.8,6.5
2009/3/18,0,15.8,2.2,9.8
2009/3/19,6.5,16,9.2,13.3
2009/3/20,7.5,9.3,2.1,5.2
2009/3/21,0,7.5,1.7,4.1
2009/3/22,20,11.6,1.4,7.4
2009/3/23,0.5,8.4,0.1,3
2009/3/24,2.5,7.7,-1.3,1.7
2009/3/25,3,6.2,-2.3,1.6
2009/3/26,1.5,5.6,-0.4,1.9
2009/3/27,3,5.5,-1.1,1.3
2009/3/28,0,5.5,-0.7,1.8
2009/3/29,0,6.4,-2.2,2.1
2009/3/30,0.5,7.4,0,3.1
2009/3/31,1.5,7.5,0.7,3.5
2009/4/1,0,10.8,-0.7,4.4
2009/4/2,0,10,0.6,5.9
2009/4/3,0,11.9,6.9,9.1
2009/4/4,1,16.3,5.7,9.7
2009/4/5,8,12.2,3.6,8.4
2009/4/6,0,13.3,1.9,8.4
2009/4/7,0,12.1,3.3,8.8
2009/4/8,0,15.8,-0.1,8.6
2009/4/9,0,13.8,6.2,10.5
2009/4/10,0,19.3,4.8,12.7
2009/4/11,0,17.2,8.4,12.4
2009/4/12,0,21.1,7.2,13.1
2009/4/13,0,15.2,7,11.2
2009/4/14,2.5,17.8,9.1,13.3
2009/4/15,12,12.8,6.9,10.1
2009/4/16,3,10.4,2.9,6.5
2009/4/17,0,13.9,0.2,7.5
2009/4/18,0,16.1,2.8,10.1
2009/4/19,0,13.7,6.7,10
2009/4/20,0,19.8,5.1,12.8
2009/4/21,8,15.9,11.9,13.8
2009/4/22,15.5,16.1,9.2,12.5
2009/4/23,2.5,9.2,5.6,6.9
2009/4/24,0,12,5,7.9
2009/4/25,4,12.6,6.8,9.6
2009/4/26,44.5,11.4,4.4,8.1
2009/4/27,9,9.1,4.8,7.3
2009/4/28,0,12.2,3.9,8.2
2009/4/29,0,14.8,2.2,9
2009/4/30,0,16.2,4.8,10.7
2009/5/1,0,18.2,4.9,12
2009/5/2,0,20.4,7.7,14.1
2009/5/3,0,18.9,9.8,14.3
2009/5/4,0,21.4,12.6,16.9
2009/5/5,0,22,10.1,16.8
2009/5/6,0,26.4,12,18.8
2009/5/7,0,27.5,13.8,20.1
2009/5/8,0,22,13.9,17.3
2009/5/9,0,19.7,12.6,16.1
2009/5/10,2.5,19.1,13.6,15.8
2009/5/11,3,16.4,13.5,15.1
2009/5/12,18.5,19.6,13.1,15.2
2009/5/13,4.5,15.8,12.2,13.6
2009/5/14,1,15.6,7.9,11.1
2009/5/15,0.5,14.1,6.7,10.3
2009/5/16,0,17.7,5.2,12.4
2009/5/17,19,17.5,12.7,14.7
2009/5/18,5.5,18,11.7,15
2009/5/19,0,19.6,12.1,16.5
2009/5/20,0,22.1,11.6,16.7
2009/5/21,0,26.1,11.9,20.1
2009/5/22,7.5,19.4,15.5,17
2009/5/23,6.5,15.8,13,14.1
2009/5/24,0.5,14.4,12.4,13.2
2009/5/25,0,15.9,11.5,13.4
2009/5/26,0,17.5,11.1,14.2
2009/5/27,0,23.7,10.7,17.3
2009/5/28,0,27.1,15.4,20.5
2009/5/29,0,26.7,15.3,20.4
2009/5/30,1,24.9,15.4,20
2009/5/31,6,19,14.1,16.2
2009/6/1,4.5,16,13.2,14.4
2009/6/2,0,25.3,10.9,18.6
2009/6/3,0,26.7,15,19.8
2009/6/4,0,23.9,16.3,19.2
2009/6/5,0,25.4,15.5,20.6
2009/6/6,9,22,15.4,19.2
2009/6/7,1.5,21,14.1,17.6
2009/6/8,0.5,19.4,15.4,16.8
2009/6/9,0,20.5,14.9,17.4
2009/6/10,0,26.4,13,20.5
2009/6/11,52,20.1,17.1,18.3
2009/6/12,0,27,15.3,19.6
2009/6/13,0,21.6,13.6,17.1
2009/6/14,0,20.5,11.2,16.1
2009/6/15,0,19.6,13.5,16.2
2009/6/16,0,22,12.1,17.1
2009/6/17,0,22.2,14.1,17.7
2009/6/18,0,22,15,18
2009/6/19,0,24.6,14,19.5
2009/6/20,0,27.4,17.1,22.4
2009/6/21,12.5,28.2,17.9,22.9
2009/6/22,11.5,26.2,21,23.5
2009/6/23,19.5,22,17.5,20
2009/6/24,0,26.1,15.6,20.8
2009/6/25,0,27.5,16.4,22.2
2009/6/26,0,29.9,18,22.8
2009/6/27,0,28.2,19,23
2009/6/28,0,31.4,18.9,25.5
2009/6/29,0,33,22.1,27.3
2009/6/30,2,26.7,20.2,22.4
2009/7/1,2,23.1,19.2,20.7
2009/7/2,1.5,25.2,18.8,21
2009/7/3,0,24.9,17.9,20.5
2009/7/4,4.5,25.7,19.2,21.8
2009/7/5,0,25.3,19.7,22
2009/7/6,0,28.9,17.8,23.7
2009/7/7,0,30.1,20.4,25.3
2009/7/8,24.5,24.3,20.3,22.2
2009/7/9,57.5,23.1,19,20.9
2009/7/10,26.5,24,19.5,21.1
2009/7/11,0,25,18.2,21.6
2009/7/12,1,24.9,19.8,22
2009/7/13,22.5,24.2,18.9,20.6
2009/7/14,21.5,28,17.7,21.5
2009/7/15,0.5,30.1,21,24.2
2009/7/16,0,22.8,21,21.6
2009/7/17,0.5,29.8,20.8,24.7
2009/7/18,47.5,23.7,21.3,22.7
2009/7/19,43.5,24.2,18.8,21.6
2009/7/20,0,23.3,17.6,19.9
2009/7/21,5,22.9,19.4,21
2009/7/22,14.5,22.5,19,20.6
2009/7/23,0,28.5,20.4,23.5
2009/7/24,0,28,22.2,25.7
2009/7/25,31.5,28.2,22.8,25.3
2009/7/26,1,26.1,21.8,23.5
2009/7/27,8,27,21.3,22.9
2009/7/28,0,26.4,20.4,23.2
2009/7/29,12.5,26,20,22.3
2009/7/30,1.5,24.5,19.6,21.8
2009/7/31,0,30,19.6,24.7
2009/8/1,0,31.4,21.3,24.9
2009/8/2,2,28.1,22.8,25
2009/8/3,9,26.9,21.5,23.9
2009/8/4,0,31.6,20.2,25.4
2009/8/5,0,27.9,23,24.5
2009/8/6,0,29.2,21.9,24.4
2009/8/7,0,27,22,24
2009/8/8,0,28.5,22.9,25.1
2009/8/9,0,29.4,23.2,25.6
2009/8/10,6,27.3,23.3,24.6
2009/8/11,0,31.4,22.6,26.7
2009/8/12,6,27.9,23.7,25.3
2009/8/13,33,25,21.4,23.2
2009/8/14,0,25.3,21,22.8
2009/8/15,0,27.9,19.9,23.4
2009/8/16,0,28.6,19.1,23.6
2009/8/17,0,29.2,20,24.4
2009/8/18,0,30.3,20.9,25.3
2009/8/19,0,28.4,22.4,24.6
2009/8/20,0,31.4,22.4,26.2
2009/8/21,13,27.4,23.3,24.6
2009/8/22,0,27.4,21.9,24.6
2009/8/23,0,28,18.6,23.7
2009/8/24,0,25.1,18,21.2
2009/8/25,0,25.7,16.5,20.3
2009/8/26,0,28.6,15.6,22.1
2009/8/27,0,28.9,20.6,24.3
2009/8/28,25,23.6,21.1,22.3
2009/8/29,13.5,25.9,16.8,22.2
2009/8/30,0,25.2,14.4,19.9
2009/8/31,0,22.1,17,19
2009/9/1,0.5,26.4,16.8,20.9
2009/9/2,0,28.3,17.3,22.5
2009/9/3,0,25.3,17.9,21.1
2009/9/4,6.5,23.5,18.5,20.7
2009/9/5,0,26.1,18.8,22.1
2009/9/6,0,28.3,16.9,22.5
2009/9/7,0,27.5,18.3,22.6
2009/9/8,5.5,23.9,15.5,19.6
2009/9/9,6,24.1,13,18.5
2009/9/10,11.5,22.9,16.4,19.8
2009/9/11,0,23.7,13.8,18.4
2009/9/12,0.5,20.3,14.2,16.9
2009/9/13,24,23.3,16.1,19
2009/9/14,0,24.1,14.4,18.7
2009/9/15,0,25,16.3,19.8
2009/9/16,3.5,23.6,14.1,18.5
2009/9/17,0,23.5,12.1,17.6
2009/9/18,0,25.5,13.3,18.9
2009/9/19,0,24.7,14.3,18.9
2009/9/20,0,23.3,12.9,17.5
2009/9/21,0,22.6,12.9,17.5
2009/9/22,3,21.7,16.6,19.2
2009/9/23,1,22.4,17.9,19.8
2009/9/24,0,26.4,17.8,21.7
2009/9/25,0,26.4,17.3,21.2
2009/9/26,0,24.3,12.9,18.5
2009/9/27,0,23.7,11.7,17.4
2009/9/28,11,23,16.5,18.6
2009/9/29,0,22.3,14.2,19.2
2009/9/30,0,21.3,12.2,16
2009/10/1,0,24.2,10.1,17.3
2009/10/2,19,21.1,17.2,18.8
2009/10/3,6,22.5,13,19.2
2009/10/4,25,21.3,10.9,16.2
2009/10/5,0,21.5,10.7,15.6
2009/10/6,0,22.4,12.3,16.2
2009/10/7,0,22,11.5,16.2
2009/10/8,37,15.5,11.6,13
2009/10/9,3.5,18.2,10.5,13.9
2009/10/10,3.5,18.7,8.4,13.7
2009/10/11,2,16.6,8.8,12.9
2009/10/12,0,18.8,7.4,13.1
2009/10/13,18.5,19.1,11.6,14.4
2009/10/14,0,19.2,8.6,14.8
2009/10/15,0,19.8,7.1,13.6
2009/10/16,11,16.7,10.4,13
2009/10/17,8.5,22.8,8.8,15.7
2009/10/18,12.5,19.3,13.4,14.9
2009/10/19,9.5,20.2,12.7,15.8
2009/10/20,18.5,19.2,13,16
2009/10/21,8,18.4,11.4,14.5
2009/10/22,0,15.5,6.6,11.6
2009/10/23,0,16.7,4.8,10.3
2009/10/24,1,18.6,7.3,12
2009/10/25,0,19.3,8.8,14
2009/10/26,2,18.3,12.5,15
2009/10/27,1,18.5,11.7,14.3
2009/10/28,0,18.6,9.7,13.8
2009/10/29,0,19.5,8.3,13.4
2009/10/30,11.5,20.5,9.6,13.8
2009/10/31,0,18.4,5.9,12.4
2009/11/1,20,20.5,8.5,12.8
2009/11/2,5.5,8.9,1.9,5.3
2009/11/3,4.5,9.8,0.8,5
2009/11/4,30.5,16.2,4.7,11.3
2009/11/5,22.5,17.9,9.6,13.8
2009/11/6,0,16.6,4.8,10.1
2009/11/7,0,20.2,7.1,12.8
2009/11/8,0,20.8,9.7,14.6
2009/11/9,15,15.5,12.6,14.3
2009/11/10,0.5,16.3,12.1,13.8
2009/11/11,4.5,12.4,7.6,10.6
2009/11/12,0,11.1,3.9,6.9
2009/11/13,0,13.5,4.2,9.7
2009/11/14,11.5,16.4,12.4,14.2
2009/11/15,10,15.6,8.4,11.8
2009/11/16,4.5,10.2,5.7,8.6
2009/11/17,8,7.2,3.2,5.2
2009/11/18,1.5,8.4,2.4,4.2
2009/11/19,3,8.1,1.1,4.9
2009/11/20,0,7.1,2.1,4.5
2009/11/21,5,8,1.8,5
2009/11/22,0,8.4,2.6,5
2009/11/23,7,13.6,2.4,6.8
2009/11/24,0,12.2,0.7,6.2
2009/11/25,0,15.7,5.2,9.6
2009/11/26,0,14.3,4.8,9.1
2009/11/27,14.5,13.9,6.8,10.1
2009/11/28,0.5,9.6,4.5,6.4
2009/11/29,0,8,1.4,5.1
2009/11/30,0,10.9,2.2,5.5
2009/12/1,0.5,11.3,-0.1,5.7
2009/12/2,1,11.4,3.5,7
2009/12/3,0.5,11.4,2,6.6
2009/12/4,0,9.3,0.9,5.5
2009/12/5,1.5,10.3,-0.8,5.6
2009/12/6,10,11.9,2.5,7.8
2009/12/7,7.5,5.5,2.5,4.4
2009/12/8,0,9,2.7,5.4
2009/12/9,8.5,9.5,1.7,4.8
2009/12/10,0,8.3,-1.6,2.6
2009/12/11,1,8.8,3.3,6.9
2009/12/12,10.5,13.1,6.5,9.1
2009/12/13,0,6.6,1.5,4
2009/12/14,6.5,2,-1.1,0.7
2009/12/15,2.5,1.9,-1.4,-0.2
2009/12/16,3.5,1,-1.8,-1
2009/12/17,0.5,0.1,-3.1,-1.5
2009/12/18,7,0.5,-3.7,-1.9
2009/12/19,6.5,1.3,-3.6,-0.8
2009/12/20,15,1.6,-1,-0.1
2009/12/21,4.5,1.8,-5.3,-1
2009/12/22,2.5,6.8,-0.5,2.5
2009/12/23,3.5,4,-1.8,0.9
2009/12/24,0,5.1,1.5,3.6
2009/12/25,0,4.5,-1.8,1.9
2009/12/26,5.5,8.1,-2.3,2.9
2009/12/27,1.5,5.4,0.7,3.7
2009/12/28,8.5,6.4,0.1,3.1
2009/12/29,0,3.7,-0.9,1.4
2009/12/30,10,7.8,-0.7,3.7
2009/12/31,3,5.7,-2.5,2.1
2010/1/1,6,0.6,-3.3,-1.7
2010/1/2,4,1.1,-1.7,0.1
2010/1/3,2.5,3.1,-0.1,1.4
2010/1/4,4.5,2.8,-1.1,1
2010/1/5,14.5,6.9,0.3,2.9
2010/1/6,4.5,5.9,-0.8,3
2010/1/7,0,5.3,-1.9,0.8
2010/1/8,3.5,5.2,-1.3,1.1
2010/1/9,11.5,3.2,0,1.3
2010/1/10,3,3.1,-1.6,0.6
2010/1/11,1,4.6,-1.8,0.9
2010/1/12,2,2.1,-1,0.2
2010/1/13,7.5,4.8,-3.6,0
2010/1/14,6,-1.9,-5,-3.6
2010/1/15,1.5,-0.3,-4.5,-2.1
2010/1/16,2.5,0.1,-5,-2.1
2010/1/17,0.5,0.5,-3.7,-1.9
2010/1/18,3.5,2.8,-4.3,-1.3
2010/1/19,0.5,5.8,0.1,2.9
2010/1/20,29.5,10.7,-0.1,5
2010/1/21,7.5,5,-3.4,0
2010/1/22,2.5,0.8,-5.1,-1.6
2010/1/23,3,1.7,-1.2,0.5
2010/1/24,4,5.2,0.2,2.1
2010/1/25,17.5,5.7,0.2,2.7
2010/1/26,0,1.6,-2.1,-0.2
2010/1/27,2,8.2,0.4,4.3
2010/1/28,9.5,7.1,1.1,3.8
2010/1/29,2,4,0,2.1
2010/1/30,0,5,-0.4,2.7
2010/1/31,8,7.3,-0.4,3.1
2010/2/1,0,4.5,-1.4,0.7
2010/2/2,1.5,-0.3,-4.1,-2.2
2010/2/3,1.5,-2.5,-5.8,-4.6
2010/2/4,5,-2.2,-5.6,-4.4
2010/2/5,4,-2.3,-6.6,-4.9
2010/2/6,4,-2.2,-7.2,-4.8
2010/2/7,2.5,2.7,-4.4,0.3
2010/2/8,0.5,3.3,-3.3,0.9
2010/2/9,17,6.6,1.3,3.6
2010/2/10,0,2.4,-0.2,0.9
2010/2/11,3.5,1.3,-1.9,-0.6
2010/2/12,2.5,-1.1,-3.7,-2.3
2010/2/13,4,-1.3,-4.9,-3.1
2010/2/14,0,3,-4.4,-0.4
2010/2/15,2.5,2.8,-3,-0.5
2010/2/16,0,1.9,-3.3,-1.5
2010/2/17,0,1.2,-4.2,-1.6
2010/2/18,2.5,5.8,-5.8,0
2010/2/19,0,4.4,-1.7,1.7
2010/2/20,1.5,2,-2.1,-0.7
2010/2/21,0,1.9,-3.1,-0.9
2010/2/22,5,8.3,-5.2,2.3
2010/2/23,0,9.1,0.2,4.7
2010/2/24,0,14.1,-0.5,5.8
2010/2/25,0,19.8,3.6,10.1
2010/2/26,26.5,10,4.4,6.9
2010/2/27,0,7.1,-0.8,3
2010/2/28,0,4.5,-1.4,1.7
2010/3/1,2.5,6.6,-0.9,1.3
2010/3/2,1,5.4,-0.8,1.8
2010/3/3,0,5.7,0.5,2.4
2010/3/4,6.5,10,-0.1,4
2010/3/5,9.5,9.9,2.1,6.8
2010/3/6,0,7.9,0.9,5.2
2010/3/7,0,4.6,-1.1,1.3
2010/3/8,0,3,-2,-0.4
2010/3/9,1.5,2.8,-2.4,-0.1
2010/3/10,16,3.8,-0.4,0.8
2010/3/11,2,5.4,0,3.2
2010/3/12,0,11.6,0.4,6.2
2010/3/13,3,13.1,0.2,4.8
2010/3/14,0,5.4,0,2.7
2010/3/15,11.5,13.5,-1.1,6.1
2010/3/16,21.5,10.7,1,5.8
2010/3/17,3,3.9,-1.1,1
2010/3/18,1.5,4.6,-2.3,0.9
2010/3/19,1,7.4,-2.7,2.8
2010/3/20,6,14.1,4.3,7.3
2010/3/21,17.5,13.4,0.3,5.2
2010/3/22,0,7.5,1.7,4.3
2010/3/23,7,7.5,0.6,4.1
2010/3/24,0,7.5,0.9,4.2
2010/3/25,7.5,4.1,0.8,2
2010/3/26,1.5,5.6,-0.3,1.9
2010/3/27,4,4.5,-1.7,0.2
2010/3/28,0,5,-4.2,0.2
2010/3/29,0.5,4.8,-2.4,0
2010/3/30,0.5,6.9,-3.5,2.1
2010/3/31,1,9.8,0.1,5.6
2010/4/1,35.5,11.8,5.1,8.2
2010/4/2,24.5,9.8,1.7,5.8
2010/4/3,6,8.8,1.2,4.9
2010/4/4,0,11.9,-0.6,6.2
2010/4/5,0,15,4.7,9.9
2010/4/6,2,13.9,3.8,9.2
2010/4/7,4,8.9,2.5,6.2
2010/4/8,0,9.5,0,4.4
2010/4/9,0,16.2,0.3,8.6
2010/4/10,3.5,18.9,6,11.9
2010/4/11,20.5,11.5,6,8.5
2010/4/12,0,10.8,5,8.1
2010/4/13,13.5,19.1,5.3,10.7
2010/4/14,1,7.2,1.9,5
2010/4/15,0,8.4,0.3,4.7
2010/4/16,0,12.6,-0.8,5.8
2010/4/17,4.5,6.1,1.1,4
2010/4/18,9,9.9,3.4,6.3
2010/4/19,1.5,10.3,2.6,6.5
2010/4/20,0,19.6,5.8,12.1
2010/4/21,0.5,11.6,6.2,7.7
2010/4/22,3,10,5,6.7
2010/4/23,3,7.9,4.9,6.4
2010/4/24,0,11,2.8,7.4
2010/4/25,1,12.7,6.4,9.6
2010/4/26,0,13.3,4.3,8.8
2010/4/27,0,15.2,6,10.4
2010/4/28,10.5,17.1,9.5,12.4
2010/4/29,7,16.7,8.4,11.6
2010/4/30,0,13.8,8.7,10.6
2010/5/1,0,13.9,8.6,10.9
2010/5/2,0,16.6,5.6,11.8
2010/5/3,0,22.3,8.5,15.7
2010/5/4,0,14.5,12.1,13.2
2010/5/5,0.5,21.5,12.2,16.5
2010/5/6,0,25.8,14.7,20.2
2010/5/7,22,19.2,11.8,15
2010/5/8,0,16,10.1,12.8
2010/5/9,1.5,14.7,8.4,11.3
2010/5/10,0,18.1,6.2,12.7
2010/5/11,15.5,24.6,12.7,16.2
2010/5/12,16,13.1,8.5,10.7
2010/5/13,3,9,7.4,8.2
2010/5/14,4,10.1,7.3,8.5
2010/5/15,0,13.9,7.2,10.3
2010/5/16,0,17.2,8,12.6
2010/5/17,0,19.4,8,14.2
2010/5/18,0,25.1,10.2,17.7
2010/5/19,1,24.7,15.3,18.8
2010/5/20,23.5,17.4,14.7,15.8
2010/5/21,0,16.7,13.4,14.8
2010/5/22,0,24.6,12,18.3
2010/5/23,0,25,16,20.3
2010/5/24,30,19.1,15.7,17
2010/5/25,12,20.9,14.6,16.8
2010/5/26,11.5,16.2,10.6,13.6
2010/5/27,1,13.2,9.1,11.1
2010/5/28,5,12.1,9.1,10.3
2010/5/29,2.5,15,9.1,11.9
2010/5/30,0,19.8,8.3,14.2
2010/5/31,0,20.2,8.6,14.9
2010/6/1,0,21.1,10.2,15.7
2010/6/2,0,21.3,9.8,16.1
2010/6/3,0,21,10.4,16.3
2010/6/4,1.5,21,11.6,15.5
2010/6/5,2.5,20.6,13.1,16.3
2010/6/6,0,21.1,11.2,16.5
2010/6/7,0,23.8,12.5,18.8
2010/6/8,0,28.2,17,21.2
2010/6/9,0,23.5,15.8,19.2
2010/6/10,0,22,16.5,18.6
2010/6/11,0,23.2,15.6,19.4
2010/6/12,0,24.6,15.2,20.2
2010/6/13,0,27.1,15.5,21.6
2010/6/14,0,27.6,20.4,23
2010/6/15,0.5,28.1,19.3,23.4
2010/6/16,31,21.9,18.5,20.1
2010/6/17,0,24.9,18.2,20.8
2010/6/18,0,29.1,18,23.7
2010/6/19,0,26.6,20.1,22.8
2010/6/20,13,23.7,20.3,21.4
2010/6/21,0.5,24.5,19.9,21.4
2010/6/22,0,29.2,20.4,23.8
2010/6/23,16,23.2,18.5,21.1
2010/6/24,9,22.1,17.2,19.9
2010/6/25,0,25.4,20,22.2
2010/6/26,0,30.4,17.7,24.1
2010/6/27,66,26.4,20.5,22.8
2010/6/28,13.5,22.2,21.2,21.6
2010/6/29,0.5,28.2,21.6,23.7
2010/6/30,4.5,24.5,21.2,22.7
2010/7/1,3,26.1,21,23.1
2010/7/2,0,28.3,20.3,24.4
2010/7/3,0,30.9,22.6,26
2010/7/4,0,30.5,21.7,25.4
2010/7/5,0.5,26.5,21.8,23.4
2010/7/6,0,28.6,22,24.4
2010/7/7,0,28.9,21.3,24.8
2010/7/8,0,28.3,21.8,24.9
2010/7/9,0,30.4,21,25.2
2010/7/10,39,25,21.6,22.9
2010/7/11,15.5,26,20.6,23
2010/7/12,18,23.7,20,21.7
2010/7/13,0,26.2,18.9,22.3
2010/7/14,20,22.5,19.5,21
2010/7/15,0,29.8,21.2,24
2010/7/16,1,27.2,22.4,24.4
2010/7/17,0,30.9,21.9,26.2
2010/7/18,0,31.1,22.4,26.1
2010/7/19,0,29.3,21.8,25.5
2010/7/20,0,25.5,23.8,24.8
2010/7/21,0,29.4,22.7,25.7
2010/7/22,0,29.8,22.4,26.5
2010/7/23,0,28.1,25.1,26.2
2010/7/24,0,29.1,24.9,26.4
2010/7/25,1,26.8,23.7,25
2010/7/26,0,28.5,22.9,25.5
2010/7/27,0,30.4,23,26.5
2010/7/28,0,31.2,24.6,27.5
2010/7/29,48,28.6,23.3,24.9
2010/7/30,39.5,27,23.5,25
2010/7/31,4,27.4,24.3,25.9
2010/8/1,0.5,29.1,25.1,26.6
2010/8/2,0,27.4,21.8,24.1
2010/8/3,0,29.1,19.6,24.6
2010/8/4,0,32.1,24.5,28
2010/8/5,0,35,24.4,29.9
2010/8/6,0,33.5,25.6,29.2
2010/8/7,0,31.8,25.1,28.2
2010/8/8,0,31.6,25.6,28.4
2010/8/9,0,31.6,26.1,27.8
2010/8/10,0,34.2,24.5,29
2010/8/11,0,33.4,26.2,28.9
2010/8/12,75,31.1,23.5,25.8
2010/8/13,1,29.9,22.1,25.8
2010/8/14,81,25.9,21.8,23.2
2010/8/15,4,29.6,25.7,27.3
2010/8/16,1,30.1,26,27.3
2010/8/17,10.5,29.6,23.3,25.6
2010/8/18,0,31.2,21.5,25.9
2010/8/19,0,33.6,22.1,27.2
2010/8/20,0,31.8,23.1,26.5
2010/8/21,0,30.1,22.5,26.1
2010/8/22,1,29.8,23.2,26.3
2010/8/23,0,31.4,24.8,27.5
2010/8/24,0,31.5,23.9,27.5
2010/8/25,0.5,30.9,23,26.5
2010/8/26,0,32.4,21.9,26.5
2010/8/27,0,31.4,23.5,27.2
2010/8/28,0,31.7,23.4,27
2010/8/29,0,31.6,22.6,26.9
2010/8/30,0,33.5,23.4,28.1
2010/8/31,16.5,31.6,25.1,27.7
2010/9/1,0,32.6,24.4,28.3
2010/9/2,0,33.9,23.8,28.5
2010/9/3,6.5,31,24.7,26.6
2010/9/4,1.5,29,21.7,25.7
2010/9/5,0,30.2,20.1,25.4
2010/9/6,2.5,31.2,22.6,26.6
2010/9/7,17.5,26.9,22.1,25
2010/9/8,0,27.3,18.4,22.5
2010/9/9,0,28.7,18.6,22.7
2010/9/10,0,28,18.2,23.1
2010/9/11,31,26.2,21.2,23.2
2010/9/12,1.5,25.4,20,22
2010/9/13,16.5,24.4,19.6,21.6
2010/9/14,0,28.7,19.3,22.9
2010/9/15,0,29.2,16.5,22.5
2010/9/16,6,22.8,18.7,20.5
2010/9/17,3,26.2,18,21.6
2010/9/18,0,27.3,18.4,22.3
2010/9/19,12,21.2,18.7,20
2010/9/20,32,25.4,18.2,21
2010/9/21,8,25.8,19.5,22.8
2010/9/22,10.5,19.6,15.1,16.9
2010/9/23,4.5,16.7,13.8,15.1
2010/9/24,0,19.5,11.5,15.4
2010/9/25,0,17.4,11.2,14
2010/9/26,0,21.4,9.5,15.2
2010/9/27,0,23.8,13.6,19
2010/9/28,15.5,20.2,16.9,19.2
2010/9/29,0,20.7,13.7,17.6
2010/9/30,0,22.5,11.5,16.7
2010/10/1,0,23,12.8,17.3
2010/10/2,0,24.4,12.1,17.6
2010/10/3,13.5,20.7,16.3,18.5
2010/10/4,11,19.4,16.2,17.5
2010/10/5,1,22.8,15.5,18.3
2010/10/6,0,21.5,14.7,17.5
2010/10/7,0,24.3,13.3,18.1
2010/10/8,0,25.5,14.5,19.7
2010/10/9,6.5,20.1,15.6,17.8
2010/10/10,20.5,23.3,15.6,18.9
2010/10/11,1.5,23.8,15.9,19.7
2010/10/12,6,21.9,14.3,17.9
2010/10/13,2,22.9,16,18.4
2010/10/14,0,20,14.1,16.5
2010/10/15,19,19.7,13.1,15.6
2010/10/16,14,19.8,12.9,15.2
2010/10/17,16.5,19.4,11.9,15.2
2010/10/18,0,16.9,7,11.6
2010/10/19,0,17.3,5.6,10.9
