年月日,降水量の合計(mm),最高気温(℃),最低気温(℃),平均気温(℃)
2015/6/27,0.5,25.5,20.5,22.6
2015/6/28,0,27.5,19.2,23.1
2015/6/29,0,27.5,17.6,22.2
2015/6/30,6,25.8,19.4,22.3
2015/7/1,93.5,24,18.6,20.7
2015/7/2,0,30.7,19.9,25
2015/7/3,5,29.3,20.2,24.2
2015/7/4,7,24.9,19.7,22.9
2015/7/5,1.5,26.2,19.6,22.1
2015/7/6,5,23.4,20,21.6
2015/7/7,5,24.1,21,22.3
2015/7/8,5,26.8,21.4,24
2015/7/9,29,29.1,22.4,24.6
2015/7/10,0,30.5,22.4,25.7
2015/7/11,0,33.4,23.2,27.6
2015/7/12,0,33.7,24.2,28.4
2015/7/13,0,34.3,26.8,29.5
2015/7/14,0,34.4,26.7,29.6
2015/7/15,13,35,25.3,28.5
2015/7/16,47.5,30.2,23.5,26.3
2015/7/17,14.5,27.8,25.6,26.4
2015/7/18,27,27.5,24,25.5
2015/7/19,0,30.2,24.2,26.9
2015/7/20,0,35.1,24.9,29.1
2015/7/21,0,31.5,25.5,28.1
2015/7/22,13,29.6,24.9,26.1
2015/7/23,27,26.9,24.1,25
2015/7/24,0,33.2,24,28.6
2015/7/25,0,35.4,25.3,30.3
2015/7/26,0,36.5,25.5,30.9
2015/7/27,0,33.9,25.6,29.6
2015/7/28,0,33.8,25.5,29.3
2015/7/29,0,36.1,26.6,30.6
2015/7/30,3,34.1,27,29.8
2015/7/31,0,37.4,25.8,31.5
2015/8/1,0,38.7,26.6,32.4
2015/8/2,0,38.2,28,32.2
2015/8/3,3,37.4,28.3,31.4
2015/8/4,0,37.3,28,31.4
2015/8/5,0,36,27.5,31.1
2015/8/6,0,33.7,28.2,30.1
2015/8/7,5,38.4,25.4,30.4
2015/8/8,0,36.3,24.7,30.1
2015/8/9,0,36.3,27.3,30.6
2015/8/10,0,37.4,26.7,30.9
2015/8/11,0,36.2,25.9,30.3
2015/8/12,0,34.2,26.2,29.8
2015/8/13,24,28.3,22.3,25.3
2015/8/14,4.5,34.6,24.9,28.5
2015/8/15,0,34.8,23.6,29.1
2015/8/16,0.5,33.3,24.5,28.4
2015/8/17,115,31.4,22.3,25.7
2015/8/18,0,33.7,23,28
2015/8/19,0,32.5,24.2,28
2015/8/20,32,28.4,23.5,26.1
2015/8/21,16.5,28.5,22.8,26
2015/8/22,1.5,32.9,25.8,28
2015/8/23,0,34.1,24.4,28.5
2015/8/24,0,33.3,23.9,28
2015/8/25,31.5,26.9,20.9,24.1
2015/8/26,14,31.7,21.1,25.6
2015/8/27,0,32.8,22.5,27.3
2015/8/28,32.5,28.7,22,24.9
2015/8/29,62,27.6,21.2,23.8
2015/8/30,44.5,27.6,22.3,24.7
2015/8/31,2,27.9,23.2,24.6
2015/9/1,9,27.2,22.9,24.7
2015/9/2,13.5,31.1,23.7,26.6
2015/9/3,5.5,26.2,22,23.5
2015/9/4,0,30.6,20.8,24.6
2015/9/5,0,31.1,19.2,25
2015/9/6,50,24.4,20.7,22.3
2015/9/7,1.5,26.5,21.7,23.8
2015/9/8,53,23.7,20.7,22.3
2015/9/9,61.5,26.2,20,22.1
2015/9/10,4.5,29.8,19.8,23.8
2015/9/11,0,27.7,18,22.8
2015/9/12,0,29.9,16.7,23.5
2015/9/13,0,29.3,19.9,23.8
2015/9/14,0,29,16.2,22.4
2015/9/15,0,29,19.2,23.6
2015/9/16,0,25.6,20.3,22.3
2015/9/17,73.5,20.7,19.3,19.9
2015/9/18,0.5,28.4,18.4,22.7
2015/9/19,0,29,18.5,23.3
2015/9/20,0,28.9,18.8,23
2015/9/21,0,28.7,19.3,23
2015/9/22,0,29.7,17.3,23.7
2015/9/23,0,28,21.5,24
2015/9/24,1.5,22.7,19.5,21.2
2015/9/25,42.5,21.3,18.3,20
2015/9/26,0,28.2,20.5,23.4
2015/9/27,0,30,20.5,23.9
2015/9/28,0,29.9,17.5,23.2
2015/9/29,0,28.8,18.7,22.8
2015/9/30,0,25.3,15.4,20.1
2015/10/1,20.5,19.4,15.1,17.4
2015/10/2,23.5,25.9,14.1,21.1
2015/10/3,0,26.7,11.9,19.3
2015/10/4,0,26.6,14,19.8
2015/10/5,0,22.6,13.3,17.7
2015/10/6,0,25.2,16,19.7
2015/10/7,0,26.2,13.3,19.2
2015/10/8,0,24.2,13.2,19
2015/10/9,0,24.5,13.8,18.9
2015/10/10,0,21.2,13.6,17.9
2015/10/11,20,20.4,14.7,18
2015/10/12,0,21.9,11.7,16.8
2015/10/13,0,22.7,12.7,17.3
2015/10/14,0,25.1,12.3,18.2
2015/10/15,0,23.7,10.9,17
2015/10/16,0,25.8,11.7,18.4
2015/10/17,0,27,13.9,19.8
2015/10/18,0,28,14.8,20.3
2015/10/19,0,25.9,12.6,19.2
2015/10/20,0,26,15.7,20
2015/10/21,0,25,14.5,19.4
2015/10/22,0,25.4,14.6,19.3
2015/10/23,0,24.3,13.5,18.9
2015/10/24,0,25.7,15.8,20.1
2015/10/25,0,19.6,11,15.9
2015/10/26,0,20.9,8,14.7
2015/10/27,9,23.7,13,18.2
2015/10/28,6.5,22.3,14.1,17.7
2015/10/29,0,21,13.1,16.4
2015/10/30,0,19.2,11.2,15.1
2015/10/31,0,17.7,9.2,12.8
2015/11/1,0,17.8,6.5,12.7
2015/11/2,10,14.3,11.1,12.7
2015/11/3,0,20.8,10.2,15
2015/11/4,0,22,10,15.5
2015/11/5,0,22.9,10.3,16.1
2015/11/6,0,24.8,11.3,17.6
2015/11/7,0,20,14.3,17.5
2015/11/8,35,17.5,14.5,15.2
2015/11/9,10.5,20.1,15.4,17.6
2015/11/10,0,23.5,13.3,18.1
2015/11/11,0,20.1,9.5,14.8
2015/11/12,0,19.6,8.3,13.7
2015/11/13,0.5,16.3,10.9,13.8
2015/11/14,32.5,16.8,13,14.8
2015/11/15,11.5,22.9,14.8,17.2
2015/11/16,0,20.6,10.5,16
2015/11/17,16.5,20.3,14.7,16.9
2015/11/18,23.5,18.1,14.7,16.3
2015/11/19,0,18.7,12.4,14.6
2015/11/20,2.5,19.1,11.1,14.3
2015/11/21,0,20.5,10.8,15
2015/11/22,0,19.5,10.8,14.8
2015/11/23,0,18.1,13.1,15.9
2015/11/24,0,20.9,10.4,15.2
2015/11/25,14.5,12.2,8.1,9.6
2015/11/26,12,15.5,6.3,10.3
2015/11/27,0,10.5,4.5,7.1
2015/11/28,0,11,4.7,7.8
2015/11/29,0,12.6,3.9,8.5
2015/11/30,0,15.5,3.9,9.9
2015/12/1,0,16.2,6,10.9
2015/12/2,0,16.8,3.9,10.3
2015/12/3,14.5,17.6,7.1,11.6
2015/12/4,0,10.3,6.1,8.1
2015/12/5,0,13.3,7.3,9.4
2015/12/6,0,12.3,6.8,9.7
2015/12/7,0,15.8,3.2,8.9
2015/12/8,0,16.7,2.6,9.2
2015/12/9,0,14.6,2.2,8.4
2015/12/10,7.5,14.5,7.3,11.3
2015/12/11,84.5,22.1,13.1,17.2
2015/12/12,0,15.9,9.8,12.4
2015/12/13,0,18,9.9,13.2
2015/12/14,0,15.2,7.2,11.4
2015/12/15,2.5,17.1,10.3,13
2015/12/16,0.5,15.4,8.2,11.6
2015/12/17,0,10.3,3.9,6.8
2015/12/18,0,10.3,2.2,6.3
2015/12/19,0,11,2.3,6.4
2015/12/20,0,13.2,-0.2,6.8
2015/12/21,5.5,9.8,5.8,7.9
2015/12/22,0,15.3,5.1,9.3
2015/12/23,19,9.2,4.8,7.5
2015/12/24,1,17.8,8.6,12.1
2015/12/25,0,14.3,6.1,10.1
2015/12/26,0,12.1,4.8,8.2
2015/12/27,0,10.2,2.6,6.9
2015/12/28,0,8.7,1.2,5.2
2015/12/29,0,9.5,2.2,5.5
2015/12/30,0,10.9,0.7,5.2
2015/12/31,0,12,-0.1,5.3
2016/1/1,0,11.4,1.7,6.1
2016/1/2,0,11.9,0.6,6.1
2016/1/3,0,15,2.7,8.2
2016/1/4,0,15.6,3.9,9.7
2016/1/5,0,13.6,4.5,9.1
2016/1/6,0,12.8,5.2,9
2016/1/7,0,12.5,5.6,8.1
2016/1/8,0,11,2.5,6.7
2016/1/9,0,11.2,3.9,6.6
2016/1/10,0,11.8,2.4,6.3
2016/1/11,0,12.5,4.1,7.7
2016/1/12,0,10.4,3.3,6.5
2016/1/13,0,10.6,1.1,5.3
2016/1/14,0,10.2,0.9,5
2016/1/15,0,10.3,3.5,5.9
2016/1/16,0,10.3,1.9,5.7
2016/1/17,3,9.4,-0.3,5.2
2016/1/18,15.5,10.5,4.5,7.1
2016/1/19,0,5.7,0.4,2.9
2016/1/20,7,6,-1.5,1.7
2016/1/21,0,7.8,-1.4,3.2
2016/1/22,0,9.2,-1.1,3.5
2016/1/23,0,4.3,-1.2,1.8
2016/1/24,0,2.9,-2.7,0.3
2016/1/25,1,3.6,-5,-0.6
2016/1/26,0,7.9,-1.7,3.3
2016/1/27,0,10.6,0.9,5.4
2016/1/28,0,13.4,0.1,6.8
2016/1/29,36,8.2,5.7,7
2016/1/30,5,10.4,6,8
2016/1/31,0,12.6,3.3,7.8
2016/2/1,0,8.3,4.5,6.6
2016/2/2,0,12.2,1.9,5.9
2016/2/3,0,10.6,-0.2,4.9
2016/2/4,0,10.9,-0.5,5.1
2016/2/5,0,11.6,2.2,6.7
2016/2/6,0,10.6,1.8,5.7
2016/2/7,0,8.9,1.2,4.6
2016/2/8,0,10.7,-2.3,4
2016/2/9,9.5,6.1,1.2,3.1
2016/2/10,0.5,7.8,0.1,4
2016/2/11,0,12.7,-1.6,5.3
2016/2/12,0,9.7,3,7.3
2016/2/13,24.5,11.8,8.2,10.2
2016/2/14,28,18.2,10.3,13.4
2016/2/15,0,11,2.2,7.3
2016/2/16,0,8.2,0.6,3.6
2016/2/17,0,8.7,-0.1,3.9
2016/2/18,0,10.8,0,5.1
2016/2/19,0,15.3,1.1,8.2
2016/2/20,24.5,9.1,6.4,7.6
2016/2/21,0,10.9,4.5,7.9
2016/2/22,0,10.8,2.7,7
2016/2/23,0,14.8,4.6,9.1
2016/2/24,0,9.2,2,5.9
2016/2/25,0,10.3,-0.4,4.5
2016/2/26,0,9.4,0.1,3.8
2016/2/27,0,11.1,0,5.7
2016/2/28,0,15.4,2.7,9.2
2016/2/29,3.5,11.2,0.7,7.1
2016/3/1,0.5,5.7,-0.8,2.3
2016/3/2,0,9.6,1,4.8
2016/3/3,0,14.1,0.2,7.1
2016/3/4,0,18.7,2.7,10.4
2016/3/5,0,17.6,9.1,12.7
2016/3/6,0,19.6,11.7,15.5
2016/3/7,0,20,14.2,16.5
2016/3/8,0,22,10.5,15.4
2016/3/9,23.5,13.7,6.2,10.4
2016/3/10,0,11.5,4.6,7.6
2016/3/11,0,13.5,3.9,7.7
2016/3/12,0,13,0.6,6.7
2016/3/13,1.5,13.4,2.1,7.8
2016/3/14,17.5,8.6,5.2,6.8
2016/3/15,0,13.1,3.1,8
2016/3/16,0,13.6,1.2,8
2016/3/17,0,22.3,4,12.8
2016/3/18,12.5,19.2,7.2,13.5
2016/3/19,51.5,22.5,12.6,15.9
2016/3/20,0,15.5,8.7,11.5
2016/3/21,0,15.5,5.5,9.5
2016/3/22,0,18.3,2.4,10.3
2016/3/23,0,19,6.4,12.1
2016/3/24,0,13.7,5.2,9.4
2016/3/25,0,12.6,3.3,7.4
2016/3/26,0,15.5,3,8.4
2016/3/27,0,17.5,2.9,10.3
2016/3/28,0,17.7,7.6,11.7
2016/3/29,0,19.1,4.9,12.5
2016/3/30,0,21,8.4,14.9
2016/3/31,0,22.6,7.7,15.4
2016/4/1,0,16,12,13.7
2016/4/2,0,21.5,11.2,15.7
2016/4/3,4,19.3,14.4,16.9
2016/4/4,40,19.9,11.6,15.2
2016/4/5,0,19.1,9.8,13.8
2016/4/6,0,22.3,7.5,15.1
2016/4/7,52.5,15.3,10.2,12.1
2016/4/8,0,19.2,9.9,15.2
2016/4/9,0,24.7,8.7,16.4
2016/4/10,0,22.2,11.1,16.5
2016/4/11,0,15.6,6.8,12.1
2016/4/12,0,16.9,3.9,11
2016/4/13,20,14.7,11,12.8
2016/4/14,5,26.7,12.7,18.3
2016/4/15,0,21.4,10.2,15.8
2016/4/16,0,22.9,7.5,16
2016/4/17,11.5,27.6,16.2,19.9
2016/4/18,0,19.2,12.2,16
2016/4/19,0,20.5,8.4,14.5
2016/4/20,0,20.9,7.1,14.7
2016/4/21,86.5,18.4,13.3,15.4
2016/4/22,2.5,23.6,13.5,17.8
2016/4/23,0.5,24.3,12.5,18.1
2016/4/24,0,24.4,14,17.7
2016/4/25,0,22.4,15.2,18.5
2016/4/26,0,26.1,13.4,19.7
2016/4/27,4,20.9,14.8,18
2016/4/28,29.5,16.8,13.6,15
2016/4/29,0,17.7,9.9,13.8
2016/4/30,0,23.1,7.4,15.8
2016/5/1,0,26.4,11.4,18.4
2016/5/2,0,28.8,13.2,20
2016/5/3,11.5,24.4,16.9,19.9
2016/5/4,23,25.9,17.6,21.2
2016/5/5,0,24.1,13.6,19.4
2016/5/6,16,19.4,13.6,15.4
2016/5/7,3.5,22.9,13.1,17
2016/5/8,0,26.5,13.1,20
2016/5/9,19.5,19.5,14.9,17.2
2016/5/10,19.5,19.8,15.4,17.2
2016/5/11,11,20.9,15.1,18.2
2016/5/12,0,27.8,12.6,20.5
2016/5/13,0,27.5,14.5,20.8
2016/5/14,0,28.4,15.6,21.7
2016/5/15,0,24.6,18.2,20.4
2016/5/16,19.5,21,17.6,19.1
2016/5/17,21.5,24.6,12.9,18
2016/5/18,0,28.9,11.7,20.2
2016/5/19,0,28.1,14.8,21
2016/5/20,0,26,17,20.5
2016/5/21,0,30,15,21.8
2016/5/22,0,30.6,17.3,23.7
2016/5/23,0,33.3,17.6,25.2
2016/5/24,0,30.8,18.8,24.7
2016/5/25,0,25.8,21,23.2
2016/5/26,0.5,27.5,19.7,23.2
2016/5/27,2.5,29.3,20.5,23.6
2016/5/28,0,24.8,19.2,22.1
2016/5/29,18,28.3,17.1,21.5
2016/5/30,20,23.9,16.8,20.1
2016/5/31,0,30.4,19,24.3
2016/6/1,0,25.8,17.3,21.2
2016/6/2,0,26.6,16.1,20.7
2016/6/3,0,27.3,13.3,20.7
2016/6/4,0.5,25.4,18.2,21.5
2016/6/5,6,24.7,16.2,20.1
2016/6/6,0,27.1,16.9,21.9
2016/6/7,7.5,23.7,18,20.6
2016/6/8,0,27.9,18.1,22.6
2016/6/9,1,27.5,21.1,23.2
2016/6/10,0,32.1,19.2,24.8
2016/6/11,0,29.9,20.6,24.7
2016/6/12,8.5,25.9,21,23.2
2016/6/13,28,24.4,19.5,21.9
2016/6/14,0,30,20.6,24.9
2016/6/15,5.5,29,21.6,24.4
2016/6/16,21.5,23.9,19.8,21.4
2016/6/17,0,29.5,20.3,24.3
2016/6/18,0,33.5,19.2,26.4
2016/6/19,8,25.7,19.5,22.5
2016/6/20,0,31.5,20,25.6
2016/6/21,26.5,32,20.8,25.5
2016/6/22,20.5,28.8,22.2,25
2016/6/23,36,31.8,21.7,25.3
2016/6/24,28,26.5,19.4,22.3
2016/6/25,19,25.8,20.3,22.8
2016/6/26,0,28.5,18.7,23.6
2016/6/27,3,31.4,18.9,24.2
2016/6/28,21,25.3,17.4,20.8
2016/6/29,27.5,26.8,21,22.8
2016/6/30,3,27.7,21.6,24.5
2016/7/1,0,33.4,21.9,27.9
2016/7/2,0,33.3,25.1,28.9
2016/7/3,33.5,31.8,24.5,27.2
2016/7/4,1,34.3,23.8,27.7
2016/7/5,1,35.7,22.8,27.8
2016/7/6,1,30,22.2,25.7
2016/7/7,2,34.3,24.8,29.5
2016/7/8,0.5,29.2,24.6,26.8
2016/7/9,62,25.1,20.7,22.4
2016/7/10,0,32.8,21.2,27.2
2016/7/11,0,35.1,22.6,29.1
2016/7/12,0,31.4,24.2,27.9
2016/7/13,40,29.2,23.9,26.4
2016/7/14,0.5,33.9,24,28.2
2016/7/15,0,28.8,23.1,25.1
2016/7/16,0,30,22.1,25.9
2016/7/17,1.5,28,24.3,26.1
2016/7/18,0,33.3,22.6,28.2
2016/7/19,0,34.4,23.1,28.4
2016/7/20,0,33.9,23.2,27.9
2016/7/21,0,33.9,23.4,27.9
2016/7/22,0,32.2,24.1,26.6
2016/7/23,0,29.9,23.7,25.7
2016/7/24,0,30,23.5,26
2016/7/25,0,30.9,24.1,26.6
2016/7/26,41,25.4,20.6,22.5
2016/7/27,0,30,22.1,25.5
2016/7/28,0,30.2,25.1,27
2016/7/29,0,33.3,24,28.2
2016/7/30,0,33.4,25.4,28.6
2016/7/31,0.5,35.8,25.1,28.4
2016/8/1,0.5,35.4,24.1,28.1
2016/8/2,52,35.3,23.8,27.5
2016/8/3,0,34.4,24.2,28.5
2016/8/4,3,35.4,25.1,29.4
2016/8/5,0,36.1,25.9,30.3
2016/8/6,0,36.2,26.6,30.7
2016/8/7,0,35.6,27.5,30.6
2016/8/8,0,38.5,26.2,31.8
2016/8/9,0,36.6,26.2,30.9
2016/8/10,0,34.7,23.8,28.6
2016/8/11,0,35.7,23.3,28.6
2016/8/12,0,33.2,26.1,28.8
2016/8/13,0,34.2,26.1,29.1
2016/8/14,0,33.8,26.7,28.9
2016/8/15,7.5,31.4,24.3,27.8
2016/8/16,0,34.4,25.9,29.7
2016/8/17,0,35.7,26.6,30.4
2016/8/18,0,33.5,26.4,29.4
2016/8/19,15,36.5,25.8,30.2
2016/8/20,0.5,36.4,25.5,29.6
2016/8/21,0,35.2,25.4,29.5
2016/8/22,0,37.4,26.5,31.4
2016/8/23,0,36.4,26,30.6
2016/8/24,9.5,28.9,25.1,26.9
2016/8/25,0,32.2,25.8,28.5
2016/8/26,4.5,34.5,24.3,29
2016/8/27,2.5,31.5,24.1,26.5
2016/8/28,0,29.4,23.9,25.7
2016/8/29,0,31.8,23,26.6
2016/8/30,13.5,29.6,20.4,24.3
2016/8/31,0,32.3,21.2,26.9
2016/9/1,0,33.2,22.9,27.7
2016/9/2,0,33.3,23.6,27.8
2016/9/3,0,34.5,25,29
2016/9/4,0,33.9,26,29
2016/9/5,17.5,27.6,23.4,25.6
2016/9/6,9,31.9,24.7,27
2016/9/7,0,33.3,25,28.6
2016/9/8,20.5,30.1,23.5,26.3
2016/9/9,0,31.4,22.4,25.9
2016/9/10,0,32,20.2,25.7
2016/9/11,0,30.7,23.3,26.4
2016/9/12,3.5,29.1,23.7,25.6
2016/9/13,32,29.7,22.7,25.3
2016/9/14,0,31.2,22.9,25.8
2016/9/15,0,27.5,22.6,24.8
2016/9/16,0,28.7,22.2,25.2
2016/9/17,4.5,30.1,24,26.2
2016/9/18,24.5,26.1,23.5,24.7
2016/9/19,15,27.5,22.2,24.6
2016/9/20,96.5,22.6,20.4,21.5
2016/9/21,0,23.7,20.2,22
2016/9/22,34,23.6,20.7,22
2016/9/23,14.5,27.6,21,23
2016/9/24,0,24.5,20.2,22.4
2016/9/25,0,30.5,20.9,24.9
2016/9/26,5.5,27.7,22.1,24.8
2016/9/27,0,30.6,22.3,26.4
2016/9/28,28.5,27.5,23.7,25.1
2016/9/29,29,28.1,20.6,24.1
2016/9/30,17.5,27,16.5,21.3
2016/10/1,24.5,27.7,20.4,23.5
2016/10/2,1,29.8,22.9,25.3
2016/10/3,18.5,25.9,20.7,23.5
2016/10/4,0,28.8,20.4,23.8
2016/10/5,8,26,19.4,23.2
2016/10/6,0,28.1,20.3,23.8
2016/10/7,0,26.6,16.3,21.6
2016/10/8,1,24.9,19.2,22.4
2016/10/9,24.5,22.9,15.6,20.7
2016/10/10,0,24.6,13.5,18.4
2016/10/11,0,22,14.8,18.1
2016/10/12,0,25.4,13.5,18.5
2016/10/13,0,23.2,13.7,17.2
2016/10/14,0,22.7,12.7,16.8
2016/10/15,0,24.5,11.2,17.7
2016/10/16,0,25.5,13.3,19.5
2016/10/17,38.5,24.5,16.7,20.2
2016/10/18,0,29.4,17.4,22.7
2016/10/19,0,27.6,17.6,22.5
2016/10/20,0,28.1,19,23.1
2016/10/21,0,22.6,15.3,18.4
2016/10/22,0,21.7,14,18.3
2016/10/23,0,24,14.4,18.7
2016/10/24,0,22.1,10.9,16.1
2016/10/25,13,15,11.1,13.4
2016/10/26,17,26.5,14.9,19.8
2016/10/27,0,24,12.7,18.5
2016/10/28,32,16.5,13.1,14.9
2016/10/29,0,22,13,17.3
2016/10/30,0,20.2,8.3,14
2016/10/31,0,17.9,8.9,13.9
2016/11/1,3.5,19.6,9.6,13.9
2016/11/2,0,18.1,8.3,13
2016/11/3,0,16.7,8.6,12.7
2016/11/4,0,19.7,8.8,13.5
2016/11/5,0,20.5,7,13.5
2016/11/6,0,20.5,9.2,14.6
2016/11/7,0,18.2,6.7,13
2016/11/8,2.5,16.7,12.1,14.4
2016/11/9,0,13.1,7,10.1
2016/11/10,0,12.8,5.7,10.1
2016/11/11,18.5,20.5,9.8,14.3
2016/11/12,0,20.8,10.5,15.1
2016/11/13,0,21.7,9.2,15.1
2016/11/14,10,16.6,12.6,13.9
2016/11/15,16.5,20.6,12,15.8
2016/11/16,0,16.3,8.9,11.6
2016/11/17,0,17.6,6.5,11.7
2016/11/18,0,17,5,11.4
2016/11/19,15.5,15.1,11.9,13.7
2016/11/20,0,19.5,12.2,16
2016/11/21,0.5,17.3,11,14.4
2016/11/22,0.5,21.9,13.9,16.7
2016/11/23,0,14.9,8.7,11.9
2016/11/24,0,13,6.5,9.1
2016/11/25,0,14.1,3.4,8.4
2016/11/26,5.5,15.7,4.4,10.1
2016/11/27,21.5,13.1,9.4,11.4
2016/11/28,0,15.1,6.9,11.2
2016/11/29,0,15,4.2,9.5
2016/11/30,0,10.2,3.5,8.2
2016/12/1,0.5,15.2,9,11.9
2016/12/2,0,15.2,9.2,11.5
2016/12/3,0,17.9,4,10.4
2016/12/4,5.5,16.4,6.2,11
2016/12/5,0,17.8,9,12.7
2016/12/6,0,14.2,6.7,9.4
2016/12/7,0,12.1,1.9,7.7
2016/12/8,0,13.4,4.7,8.4
2016/12/9,2,14,3.8,8
2016/12/10,0,10.1,2,7
2016/12/11,0,12.1,-0.3,5.1
2016/12/12,0,9,-0.6,4.9
2016/12/13,39.5,9.4,4.8,7.1
2016/12/14,5.5,12.6,4.6,9.3
2016/12/15,0,9.3,3,5.7
2016/12/16,0,7.9,1.2,4.4
2016/12/17,0,9.3,1.9,4.9
2016/12/18,0,14.3,2.6,7.9
2016/12/19,0,16.4,4.2,9.1
2016/12/20,0,12.9,6.1,8.8
2016/12/21,0,15.8,3.4,9.2
2016/12/22,19.5,14.8,7.5,10.9
2016/12/23,2,13.9,5.6,10.2
2016/12/24,0,11.9,3.7,7.3
2016/12/25,0,13,4,7.5
2016/12/26,5.5,11.1,4.3,8
2016/12/27,12.5,15.2,6,9.8
2016/12/28,0,8.3,0.5,4.8
2016/12/29,0,9.5,0,4.1
2016/12/30,0,9.2,1,5.1
2016/12/31,0,12.4,0.2,5.7
2017/1/1,0,13.4,2.9,7.4
2017/1/2,0,13.2,1.5,7.5
2017/1/3,0,14,4.2,8.5
2017/1/4,0,12.9,2.5,7
2017/1/5,0,9.3,3.6,6.6
2017/1/6,0,10.5,1.7,5.2
2017/1/7,0,11.9,-1,5
2017/1/8,19,6.4,2.6,4.6
2017/1/9,0,14.1,4.2,8.2
2017/1/10,0,12.9,1.9,6.9
2017/1/11,0,7.5,2.4,4.3
2017/1/12,0,8.2,1.5,4.6
2017/1/13,3,7.8,0.5,3.2
2017/1/14,9.5,2.4,-2.8,0
2017/1/15,5.5,1.7,-3.1,-0.8
2017/1/16,0.5,4.3,-2.4,1.1
2017/1/17,0,8.2,-2.1,3
2017/1/18,0,9.6,-1.9,3.7
2017/1/19,0,10.4,0.5,5.3
2017/1/20,0.5,7.2,-1,2.8
2017/1/21,4,7.7,0.6,4.1
2017/1/22,0,8.4,0,3.4
2017/1/23,0,5.1,-1.2,1.6
2017/1/24,0,5.3,-3,0.9
2017/1/25,0,8.2,-2.9,2.2
2017/1/26,0,9.9,-2.6,2.9
2017/1/27,0,10.5,0.1,4.9
2017/1/28,0,13,0.3,6
2017/1/29,8.5,12.4,0.8,6.7
2017/1/30,1,12.9,5,7.6
2017/1/31,0,7.8,1,4
2017/2/1,0,7.7,-2,3.2
2017/2/2,0,7.4,1.4,4.1
2017/2/3,0,10.7,0.6,5.6
2017/2/4,0,14.2,-0.1,6.6
2017/2/5,16.5,5.6,2.2,4.3
2017/2/6,0.5,9.9,2.5,6.1
2017/2/7,0,7.1,1.4,3.6
2017/2/8,0,8.4,1.4,4.8
2017/2/9,1.5,5,1.5,3.5
2017/2/10,0,7.4,0.8,3.5
2017/2/11,4.5,3.4,-0.6,0.8
2017/2/12,0,7.4,-1.5,2.4
2017/2/13,0,9.2,-0.8,3.3
2017/2/14,0,7.9,-1,2.8
2017/2/15,0,11.1,-1.2,4.3
2017/2/16,0,14.1,-0.8,6.6
2017/2/17,4,9,3.7,6.4
2017/2/18,0,10.8,2.1,6.3
2017/2/19,0,10.2,2.5,5.8
2017/2/20,9,9.2,3.7,6.1
2017/2/21,0,7.2,0.9,3.4
2017/2/22,3,12.1,-1.3,5.7
2017/2/23,21.5,15.6,6,9.5
2017/2/24,0,8.8,1.8,5.3
2017/2/25,0,11.4,0.1,5.5
2017/2/26,0,13,2.6,7.1
2017/2/27,0,12.2,3.3,6.7
2017/2/28,0,12.5,0.2,5.7
2017/3/1,4,12.9,0.4,6.2
2017/3/2,8,10.5,5.1,6.9
2017/3/3,0,11.9,3.5,7.6
2017/3/4,0,15.8,0.5,7.6
2017/3/5,0,17.1,2.3,10.2
2017/3/6,0,13.6,6.5,9.9
2017/3/7,2,9.6,0.9,4
2017/3/8,1.5,8.2,0.5,3.2
2017/3/9,0,11.3,-0.5,5.1
2017/3/10,0.5,11.3,2.4,6.2
2017/3/11,0,11.9,1.3,6.8
2017/3/12,0,14.9,0.8,7.8
2017/3/13,0,14.9,5.9,9.9
2017/3/14,0,14.1,5,9.3
2017/3/15,1.5,10.3,3.4,6.6
2017/3/16,0,12.9,3.8,8
2017/3/17,0,14.1,2.5,8.2
2017/3/18,0,15.4,2.4,9.5
2017/3/19,0,17.4,4.1,11
2017/3/20,0,18.8,4.1,12.2
2017/3/21,43,11.7,7.3,9.1
2017/3/22,0,13.8,5,8.9
2017/3/23,0,15.8,3.9,9.3
2017/3/24,0,11.3,4.6,7.9
2017/3/25,0,14.1,1.8,8.3
2017/3/26,17,10.5,7.1,8.5
2017/3/27,3,13.7,4.8,9
2017/3/28,0,15.8,3.5,9.3
2017/3/29,0,16.8,3.5,10.3
2017/3/30,0,20,7.6,13.1
2017/3/31,5,11.7,6.2,8.9
2017/4/1,2,13,6,8.8
2017/4/2,0,17.5,3.8,10.1
2017/4/3,0,17.6,4,11
2017/4/4,0,20.9,6,13.9
2017/4/5,0,19,7.8,13.9
2017/4/6,10.5,19.9,12.7,15.4
2017/4/7,25,18.9,14.9,16.5
2017/4/8,17.5,18.9,16.2,17.4
2017/4/9,7.5,20.9,12.2,16.5
2017/4/10,0,15.5,8.4,12
2017/4/11,25,12.2,8.7,10.7
2017/4/12,0,18.4,8.3,13.3
2017/4/13,0,19.3,4.7,12.1
2017/4/14,0,23.1,6.6,14.8
2017/4/15,2.5,20.5,10.9,15.3
2017/4/16,0,26.6,11.1,18.6
2017/4/17,59,21.6,14,16.8
2017/4/18,8.5,20.5,12.8,17.2
2017/4/19,0,19.4,11.5,14.7
2017/4/20,0,21.1,8.6,15.4
2017/4/21,0,20.3,13.1,16.3
2017/4/22,0,21.5,11.7,15.8
2017/4/23,0,21.3,8.7,14.7
2017/4/24,0,21.9,11.9,16.5
2017/4/25,0,22.1,13.3,17.2
2017/4/26,19.5,16.1,13.4,14.6
